video_id,trending_date,title,channel_title,category_id,category_name,publish_time,tags,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,description,country
dNMTQP5tHGR,2023-05-13,The Truth About Music,Marvel,1,Film & Animation,2023-04-16T12:41:00.000Z,animation|viral|youtube|trending|minecraft|this experiment|money,1255829,61988,11206,32280,False,False,Watch this video about history. Subscribe for more!,FR
IeFXncV9V_J,2024-02-28,Rating Famous YouTubers With my Friends,5-Minute Crafts,26,Howto & Style,2024-02-19T15:52:00.000Z,this challenge|viral|building a house|famous youtubers|trending|coding an app|youtube|style,6794809,448810,83533,40047,False,False,Watch this video about money. Subscribe for more!,BR
qja-M4BGVpO,2022-10-22,The REAL Reason Behind Science,Linus Tech Tips,28,Science & Technology,2022-09-27T05:05:00.000Z,minecraft|technology|trending|living underground|science|viral|youtube,4112034,419772,8885,100538,True,False,Watch this video about music. Subscribe for more!,AU
bebAASD_p3O,2023-10-07,I Challenged the Ocean,Sony Music,10,Music,2023-09-21T06:56:00.000Z,the ocean|history|trending|100 fans|climate change,7862119,495487,150288,286752,False,False,Watch this video about ai. Subscribe for more!,DE
snGWkl76HBV,2022-09-05,I Challenged Space,Smosh,23,Comedy,2022-08-26T04:42:00.000Z,comedy|trending|history|viral|famous youtubers|youtube,4903691,194992,61578,51523,False,False,Watch this video about space. Subscribe for more!,GB
c2LdLYIgQRP,2024-06-05,10 vs 1: Science Edition,BTS,25,News & Politics,2024-05-13T16:11:00.000Z,trending|learning a new language|viral|politics|news|youtube|space,3799808,337401,69561,78895,False,False,Watch this video about this experiment. Subscribe for more!,GB
p18Wz_hR619,2024-05-12,Reacting To the Government,A24,1,Film & Animation,2024-04-26T19:39:00.000Z,breaking a world record|youtube|viral|100 fans,6023727,266055,73650,31786,False,False,Watch this video about this challenge. Subscribe for more!,BR
2YpQWVTP98Z,2022-09-27,Building the Government From Scratch,Saturday Night Live,23,Comedy,2022-09-05T09:15:00.000Z,building a house|climate change|learning a new language|youtube|comedy|surviving on $1|living underground|viral|trending,7068779,563969,59370,179948,False,False,Watch this video about ai. Subscribe for more!,JP
Wa90JZANoFs,2022-06-24,The REAL Reason Behind the Ocean,A24,1,Film & Animation,2022-06-13T12:19:00.000Z,youtube|trending|climate change|the algorithm|the government|living underground|viral|space|film|swimming with sharks,3150909,200084,69514,109230,False,False,Watch this video about 100 fans. Subscribe for more!,CA
fm5rD0xzf1x,2024-04-16,The Truth About TikTok,NowThis News,25,News & Politics,2024-03-18T17:40:00.000Z,science|living underground|the algorithm|100 fans|trending|youtube|politics|food,154737,5894,622,5549,False,False,Watch this video about the government. Subscribe for more!,BR
k8tZWQM4Y-V,2024-06-01,1000 Things You Didn't Know About Food,Lofi Girl,10,Music,2024-05-18T12:50:00.000Z,eating only pizza|trending|youtube|music|amazon|coding an app|minecraft|viral,3050367,218905,37578,61726,False,False,Watch this video about amazon. Subscribe for more!,JP
v6lwa2EfcN6,2022-06-28,Eating Only Pizza for 1000 Hours Straight,SETIndia,17,Sports,2022-05-30T20:50:00.000Z,food|viral|youtube|tiktok|famous youtubers|learning a new language|sports,2181260,223933,53039,23883,False,False,Watch this video about this experiment. Subscribe for more!,JP
v-nukoAwf1e,2022-09-12,Living Underground for 30 Hours Straight,Kurzgesagt,10,Music,2022-09-09T11:27:00.000Z,viral|music|swimming with sharks|the ocean|living underground,2274255,87993,29589,75033,False,False,Watch this video about climate change. Subscribe for more!,AU
YLZO_8P8TJK,2022-07-13,Rating Science With a Billionaire,A24,25,News & Politics,2022-06-29T15:21:00.000Z,news|viral|science|trending|ai|swimming with sharks|minecraft,2858624,279700,7366,102854,False,False,Watch this video about this experiment. Subscribe for more!,AU
-ooj-y9jNXe,2023-05-04,I Spent 100 Days Coding an App,Smosh,23,Comedy,2023-04-26T06:14:00.000Z,comedy|viral|100 fans|science|climate change|the government|trending,20853693,769286,174572,663362,False,False,Watch this video about the government. Subscribe for more!,GB
4tT3UjfAy8t,2022-06-26,World's Most Expensive the Internet,Tasty,26,Howto & Style,2022-06-03T23:23:00.000Z,famous youtubers|100 fans|the internet|style|viral|breaking a world record|learning a new language|climate change|the ocean|howto,3327927,202199,7247,74728,False,False,Watch this video about this challenge. Subscribe for more!,CA
Dt7NKlnlEOi,2022-06-07,I Challenged History,DC,1,Film & Animation,2022-05-29T02:25:00.000Z,viral|the ocean|trending|science|100 fans|youtube|climate change,2233131,182135,17685,80347,False,False,Watch this video about space. Subscribe for more!,BR
mqJ4VePKRmT,2023-02-03,The Truth About Food,GoodMythicalMorning,22,People & Blogs,2023-01-27T17:31:00.000Z,trending|eating only pizza|people|music|youtube|blogs|viral,8993033,958558,59703,178730,False,False,Watch this video about ai. Subscribe for more!,US
igJ3j8wqD2F,2023-01-18,Rating Minecraft With an Expert,Linus Tech Tips,22,People & Blogs,2023-01-04T01:03:00.000Z,viral|food|people|the government|ai|blogs|climate change|youtube,2440280,261213,29877,62490,False,False,Watch this video about famous youtubers. Subscribe for more!,BR
te9KDxilC8_,2022-07-09,Rating Amazon With a Billionaire,Vlad and Niki,26,Howto & Style,2022-06-21T22:36:00.000Z,building a house|science|youtube|viral|trending|style|howto|minecraft|famous youtubers|music,1532118,159499,6390,38558,False,False,Watch this video about the government. Subscribe for more!,GB
HarSRCMz9mN,2022-09-23,Building Money From Scratch,Veritasium,25,News & Politics,2022-08-30T02:27:00.000Z,trending|viral|youtube|eating only pizza|news|music|amazon|politics,11310241,1164466,38296,396393,False,False,Watch this video about famous youtubers. Subscribe for more!,CA
G6uxdT1gvzw,2022-03-02,AI Is Not What You Think,BTS,10,Music,2022-02-22T20:44:00.000Z,breaking a world record|music|the algorithm|youtube|viral|the ocean|this experiment|trending,47627158,1894535,319516,274760,False,False,Watch this video about amazon. Subscribe for more!,DE
bUnU-0X17ZB,2023-07-27,the Internet Is Not What You Think,T-Series,23,Comedy,2023-07-04T10:44:00.000Z,comedy|building a house|the algorithm|trending|youtube|viral,563666,58942,6827,13048,False,False,Watch this video about the ocean. Subscribe for more!,AU
0ZKqKKuS0Fl,2023-04-08,The Truth About History,Vlad and Niki,22,People & Blogs,2023-03-23T11:28:00.000Z,blogs|trending|science|viral|coding an app|youtube|money|people|this experiment|tiktok,358930,16685,7795,10965,False,False,Watch this video about youtube. Subscribe for more!,AU
Wce88xnWV5u,2023-05-19,How Food Actually Works,Vox,27,Education,2023-04-22T23:17:00.000Z,the algorithm|money|trending|youtube|education|the government|viral,4765496,360777,98471,42188,False,False,Watch this video about 100 fans. Subscribe for more!,DE
scPxs0EHOv4,2023-02-18,Rating TikTok With an Expert,Ellen,2,Autos & Vehicles,2023-01-28T11:36:00.000Z,autos|vehicles|trending|viral|money|building a house|youtube|science,1538967,130540,24189,13327,False,True,Watch this video about climate change. Subscribe for more!,DE
y9do-tfBpT1,2023-06-25,Swimming with Sharks for 3 Hours Straight,Ellen,24,Entertainment,2023-06-11T10:54:00.000Z,music|breaking a world record|viral|youtube|trending|tiktok|minecraft,28604143,1302977,681637,663864,False,False,Watch this video about climate change. Subscribe for more!,IN
mWbuzupR1kB,2024-08-04,I Spent 1 Days Learning a New Language,Universal Music,1,Film & Animation,2024-07-10T08:52:00.000Z,music|history|animation|science|film|breaking a world record|youtube|swimming with sharks|viral,3292360,71927,70673,71247,False,False,Watch this video about money. Subscribe for more!,MX
ON-fzESPW7M,2024-03-20,World's Most Dangerous this Challenge,SETIndia,26,Howto & Style,2024-03-19T03:20:00.000Z,howto|this experiment|style|minecraft|food|youtube|ai|coding an app|trending|viral,2216312,202103,30054,48018,False,False,Watch this video about this experiment. Subscribe for more!,BR
J3cXSvZhN7t,2024-03-12,I Spent 1000 Days Living Underground,BTS,10,Music,2024-02-29T10:03:00.000Z,learning a new language|the internet|music|trending|surviving on $1|youtube|viral,9311874,808471,136944,145680,False,False,Watch this video about the ocean. Subscribe for more!,GB
XQf-YP2557j,2022-06-03,the Ocean Is Not What You Think,WWE,17,Sports,2022-05-17T05:45:00.000Z,youtube|breaking a world record|sports|music|the government|swimming with sharks|amazon|space|trending,3580203,323884,72029,27453,False,False,Watch this video about tiktok. Subscribe for more!,DE
uUAh1y_9RrD,2023-12-27,Rating the Algorithm With PewDiePie,Saturday Night Live,23,Comedy,2023-12-14T10:36:00.000Z,coding an app|minecraft|viral|trending|100 fans|comedy|surviving on $1|climate change|youtube|the internet,1335176,153329,16085,32246,False,False,Watch this video about minecraft. Subscribe for more!,AU
c4S3aRllErf,2023-07-28,1000 vs 1: AI Edition,Warner Music,10,Music,2023-07-06T01:13:00.000Z,viral|money|learning a new language|tiktok|the internet|swimming with sharks|trending|youtube|music,34878201,4054348,167089,970461,False,False,Watch this video about money. Subscribe for more!,DE
4X8PaSHCtW5,2023-08-25,30 vs 1: Money Edition,Like Nastya,22,People & Blogs,2023-07-29T06:14:00.000Z,blogs|people|learning a new language|youtube|viral|living underground|history|money|trending|swimming with sharks,1288882,70002,17501,26320,False,False,Watch this video about famous youtubers. Subscribe for more!,MX
kuOMPRafnfe,2024-07-23,Rating YouTube With MrBeast,Marvel,1,Film & Animation,2024-07-01T08:54:00.000Z,living underground|ai|coding an app|learning a new language|the government|youtube,3654449,227917,41918,37551,False,False,Watch this video about famous youtubers. Subscribe for more!,FR
F3FwVn5gSTe,2023-12-15,We Tried the Ocean So You Don't Have To,Gordon Ramsay,26,Howto & Style,2023-11-22T23:33:00.000Z,youtube|tiktok|ai|the government|style|viral|money|amazon|howto,1847943,213417,9896,50690,False,False,Watch this video about history. Subscribe for more!,MX
98CkX9DvyP1,2022-01-01,We Tried Amazon So You Don't Have To,MKBHD,28,Science & Technology,2021-12-22T23:30:00.000Z,money|the internet|trending|tiktok|music|the ocean,691947,68701,14453,21795,False,False,Watch this video about famous youtubers. Subscribe for more!,BR
FZMPGl9JrNl,2023-04-01,Reacting To Minecraft,Dude Perfect,17,Sports,2023-03-21T19:34:00.000Z,climate change|viral|sports|trending|space|youtube,2108530,63640,48134,60629,False,True,Watch this video about space. Subscribe for more!,CA
FA0T6Yc0qV_,2024-07-03,World's Cheapest the Algorithm,BTS,10,Music,2024-06-05T00:49:00.000Z,learning a new language|tiktok|this challenge|viral|breaking a world record|trending|youtube|music|minecraft,3215927,81187,48329,88678,False,False,Watch this video about money. Subscribe for more!,AU
e5z8sUUzYFa,2023-04-07,Learning a New Language for 100 Hours Straight,MrBeast,24,Entertainment,2023-03-28T12:33:00.000Z,history|viral|minecraft|coding an app|tiktok|trending,3199260,263447,39569,69760,False,False,Watch this video about the ocean. Subscribe for more!,CA
ZRwkglCNTam,2024-04-23,Why the Government Changed Everything,BBC News,25,News & Politics,2024-04-06T22:56:00.000Z,politics|the internet|coding an app|building a house|news,3074849,177770,25191,89027,False,False,Watch this video about climate change. Subscribe for more!,JP
B_q8doNETyn,2022-04-25,World's Smallest Amazon,DC,1,Film & Animation,2022-04-15T14:43:00.000Z,animation|the internet|trending|youtube|building a house,1903077,49788,46965,72511,False,False,Watch this video about this challenge. Subscribe for more!,US
nk4dS4RaE-B,2023-08-09,Why Climate Change Changed Everything,Jimmy Fallon,24,Entertainment,2023-07-22T19:43:00.000Z,trending|viral|the internet|youtube|famous youtubers|entertainment,9896767,1021712,234616,51580,False,True,Watch this video about minecraft. Subscribe for more!,IN
H31KUZN1cNd,2022-04-18,30 vs 1: History Edition,Warner Music,10,Music,2022-04-03T12:42:00.000Z,food|viral|trending|the ocean,26796187,1643287,563069,392472,False,False,Watch this video about the ocean. Subscribe for more!,IN
IT-VSNZFIDI,2024-04-25,1000 Things You Didn't Know About Minecraft,Lofi Girl,10,Music,2024-04-11T20:06:00.000Z,music|youtube|breaking a world record|famous youtubers|viral|trending|coding an app|science,7260571,486541,27247,120588,False,False,Watch this video about music. Subscribe for more!,GB
sLUv8ueSE4u,2024-09-03,I Challenged TikTok,CNN,25,News & Politics,2024-08-25T15:28:00.000Z,eating only pizza|youtube|trending|surviving on $1|breaking a world record|the ocean|news|history,1224021,98609,16602,32948,False,False,Watch this video about the algorithm. Subscribe for more!,JP
dlA1e-nQbYX,2023-07-15,Rating the Government With my Friends,3Blue1Brown,2,Autos & Vehicles,2023-07-12T10:29:00.000Z,autos|swimming with sharks|ai|trending|viral|vehicles|minecraft,1703369,197956,17873,11126,False,False,Watch this video about climate change. Subscribe for more!,IN
I6ZcW73YPhf,2022-11-29,Coding an App for 7 Hours Straight,Jimmy Fallon,24,Entertainment,2022-11-18T09:17:00.000Z,swimming with sharks|money|building a house|tiktok|eating only pizza,13658107,1011325,259687,364877,True,False,Watch this video about this experiment. Subscribe for more!,BR
Fr3T_MZvImt,2024-08-26,24 Things You Didn't Know About Space,Sony Music,10,Music,2024-08-04T01:06:00.000Z,viral|famous youtubers|tiktok|amazon|building a house|youtube|trending|eating only pizza|the internet,10469701,506383,241554,145439,False,False,Watch this video about the ocean. Subscribe for more!,GB
f1S73a-SwTf,2022-07-24,How Minecraft Actually Works,Marvel,1,Film & Animation,2022-06-29T05:28:00.000Z,film|the ocean|learning a new language|viral|trending|swimming with sharks|amazon|animation|minecraft,1685529,124671,29061,55337,False,False,Watch this video about the internet. Subscribe for more!,IN
UzpxDAo121b,2024-01-03,Why this Experiment Changed Everything,T-Series,10,Music,2023-12-12T20:19:00.000Z,music|youtube|living underground|eating only pizza|trending|food|viral,6044079,472345,129231,224817,False,False,Watch this video about history. Subscribe for more!,JP
ps3edZrbz82,2024-05-22,The REAL Reason Behind Minecraft,Cocomelon,1,Film & Animation,2024-05-03T02:54:00.000Z,viral|eating only pizza|animation|tiktok|film|youtube|surviving on $1,3336621,167949,8044,50165,False,False,Watch this video about money. Subscribe for more!,MX
a2xP0mQONZa,2022-11-24,We Tried the Internet So You Don't Have To,TED,27,Education,2022-10-25T22:54:00.000Z,viral|learning a new language|education|living underground|trending|youtube,1165494,132093,25790,8902,False,True,Watch this video about minecraft. Subscribe for more!,FR
eu-BKIwNbPD,2023-05-26,the Government Is Not What You Think,MrBeast,20,Gaming,2023-05-21T00:33:00.000Z,trending|viral|history|the internet|youtube|building a house|the algorithm,3344444,94218,83490,22975,False,False,Watch this video about famous youtubers. Subscribe for more!,JP
Ch8GM_rj77y,2022-07-05,3 Things You Didn't Know About YouTube,A24,1,Film & Animation,2022-06-05T10:48:00.000Z,trending|viral|space|building a house|animation|youtube|film|tiktok,14817079,1273588,32566,157846,False,False,Watch this video about ai. Subscribe for more!,US
ocUls_LjwOd,2024-01-04,Why this Challenge Changed Everything,MrBeast,26,Howto & Style,2024-01-03T20:13:00.000Z,viral|breaking a world record|style|trending|science,1655970,177044,18339,32540,False,False,Watch this video about minecraft. Subscribe for more!,AU
